50,100,100,2,45000,5,-28,40,64e5,100,1,1
50,100,100,2,45000,5,-28,40,64e5,100,1,2
50,100,100,2,45000,5,-28,40,64e5,100,1,3
50,100,100,2,45000,5,-28,40,64e5,100,1,4
50,100,100,2,45000,5,-28,40,64e5,100,1,5
50,100,100,2,55000,5,-28,40,64e5,100,1,1
50,100,100,2,55000,5,-28,40,64e5,100,1,2
50,100,100,2,55000,5,-28,40,64e5,100,1,3
50,100,100,2,55000,5,-28,40,64e5,100,1,4
50,100,100,2,55000,5,-28,40,64e5,100,1,5
50,100,100,2,80000,5,-28,40,64e5,100,1,1
50,100,100,2,80000,5,-28,40,64e5,100,1,2
50,100,100,2,80000,5,-28,40,64e5,100,1,3
50,100,100,2,80000,5,-28,40,64e5,100,1,4
50,100,100,2,80000,5,-28,40,64e5,100,1,5
50,100,100,2,120000,5,-28,40,64e5,100,1,1
50,100,100,2,120000,5,-28,40,64e5,100,1,2
50,100,100,2,120000,5,-28,40,64e5,100,1,3
50,100,100,2,120000,5,-28,40,64e5,100,1,4
50,100,100,2,120000,5,-28,40,64e5,100,1,5
50,100,100,2,160000,5,-28,40,64e5,100,1,1
50,100,100,2,160000,5,-28,40,64e5,100,1,2
50,100,100,2,160000,5,-28,40,64e5,100,1,3
50,100,100,2,160000,5,-28,40,64e5,100,1,4
50,100,100,2,160000,5,-28,40,64e5,100,1,5
50,100,100,2,280000,5,-28,40,64e5,100,1,1
50,100,100,2,280000,5,-28,40,64e5,100,1,2
50,100,100,2,280000,5,-28,40,64e5,100,1,3
50,100,100,2,280000,5,-28,40,64e5,100,1,4
50,100,100,2,280000,5,-28,40,64e5,100,1,5
50,100,100,2,350000,5,-28,40,64e5,100,1,1
50,100,100,2,350000,5,-28,40,64e5,100,1,2
50,100,100,2,350000,5,-28,40,64e5,100,1,3
50,100,100,2,350000,5,-28,40,64e5,100,1,4
50,100,100,2,350000,5,-28,40,64e5,100,1,5
50,100,100,2,30000,5,-28,40,64e5,100,1,5
50,100,100,2,45000,5,-28,40,64e5,100,1,1
50,100,100,2,55000,5,-28,40,64e5,100,1,1
50,100,100,2,55000,5,-28,40,64e5,100,1,2
50,100,100,2,80000,5,-28,40,64e5,100,1,2
50,100,100,2,80000,5,-28,40,64e5,100,1,5
50,100,100,2,120000,5,-28,40,64e5,100,1,1
50,100,100,2,120000,5,-28,40,64e5,100,1,5
50,100,100,2,0,1,-28,40,32e5,50,1,1
50,100,100,2,0,1,-28,40,32e5,50,1,2
50,100,100,2,0,1,-28,40,32e5,50,1,3
50,100,100,2,0,1,-28,40,32e5,50,1,4
50,100,100,2,0,1,-28,40,32e5,50,1,5
50,100,100,2,30000,5,-28,40,32e5,50,1,1
50,100,100,2,30000,5,-28,40,32e5,50,1,2
50,100,100,2,30000,5,-28,40,32e5,50,1,3
50,100,100,2,30000,5,-28,40,32e5,50,1,4
50,100,100,2,30000,5,-28,40,32e5,50,1,5
